yardline_100,ydstogo,decision,prob
31,29,field_goal,1
31,30,field_goal,1
32,1,field_goal,0.1956521739130435
32,1,go_for_it,0.8043478260869565
32,2,field_goal,0.6190476190476191
32,2,go_for_it,0.38095238095238093
32,3,field_goal,0.625
32,3,go_for_it,0.375
32,4,field_goal,0.5428571428571428
32,4,go_for_it,0.45714285714285713
32,5,field_goal,0.5853658536585366
32,5,go_for_it,0.36585365853658536
32,5,punt,0.04878048780487805
32,6,field_goal,0.8
32,6,go_for_it,0.2
32,7,field_goal,0.868421052631579
32,7,go_for_it,0.10526315789473684
32,7,punt,0.02631578947368421
32,8,field_goal,0.9117647058823529
32,8,go_for_it,0.08823529411764706
32,9,field_goal,0.8333333333333334
32,9,go_for_it,0.16666666666666666
32,10,field_goal,0.8
32,10,go_for_it,0.2
32,11,field_goal,0.8125
32,11,go_for_it,0.1875
32,12,field_goal,1
32,13,field_goal,0.9166666666666666
32,13,go_for_it,0.08333333333333333
32,14,field_goal,0.7272727272727273
32,14,go_for_it,0.2727272727272727
32,15,field_goal,0.8181818181818182
32,15,go_for_it,0.18181818181818182
32,16,field_goal,1
32,17,field_goal,0.75
32,17,go_for_it,0.25
32,18,field_goal,0.8
32,18,go_for_it,0.2
32,19,field_goal,1
32,20,field_goal,1
32,21,field_goal,1
32,22,field_goal,0.5
32,22,go_for_it,0.5
32,26,field_goal,1
33,1,field_goal,0.2037037037037037
33,1,go_for_it,0.7962962962962963
33,2,field_goal,0.5333333333333333
33,2,go_for_it,0.43333333333333335
33,2,punt,0.03333333333333333
33,3,field_goal,0.6571428571428571
33,3,go_for_it,0.34285714285714286
33,4,field_goal,0.68
33,4,go_for_it,0.32
33,5,field_goal,0.6857142857142857
33,5,go_for_it,0.3142857142857143
33,6,field_goal,0.7692307692307693
33,6,go_for_it,0.15384615384615385
33,6,punt,0.07692307692307693
33,7,field_goal,0.6923076923076923
33,7,go_for_it,0.3076923076923077
33,8,field_goal,0.8666666666666667
33,8,go_for_it,0.1
33,8,punt,0.03333333333333333
33,9,field_goal,0.8333333333333334
33,9,go_for_it,0.16666666666666666
33,10,field_goal,0.7419354838709677
33,10,go_for_it,0.22580645161290322
33,10,punt,0.03225806451612903
33,11,field_goal,0.6666666666666666
33,11,go_for_it,0.3333333333333333
33,12,field_goal,0.5454545454545454
33,12,go_for_it,0.36363636363636365
33,12,punt,0.09090909090909091
33,13,field_goal,0.8181818181818182
33,13,go_for_it,0.18181818181818182
33,14,field_goal,0.8
33,14,go_for_it,0.2
33,15,field_goal,0.8
33,15,go_for_it,0.2
33,16,field_goal,1
33,17,field_goal,1
33,18,field_goal,1
33,19,field_goal,1
33,20,field_goal,0.75
33,20,go_for_it,0.25
33,21,field_goal,1
33,22,field_goal,1
33,24,field_goal,1
33,25,field_goal,1
33,26,field_goal,1
33,28,field_goal,1
33,33,field_goal,1
34,1,field_goal,0.19230769230769232
34,1,go_for_it,0.8076923076923077
34,2,field_goal,0.2631578947368421
34,2,go_for_it,0.7368421052631579
34,3,field_goal,0.5897435897435898
34,3,go_for_it,0.41025641025641024
34,4,field_goal,0.6428571428571429
34,4,go_for_it,0.3333333333333333
34,4,punt,0.023809523809523808
34,5,field_goal,0.8157894736842105
34,5,go_for_it,0.18421052631578946
34,6,field_goal,0.7714285714285715
34,6,go_for_it,0.2
34,6,punt,0.02857142857142857
34,7,field_goal,0.696969696969697
34,7,go_for_it,0.2727272727272727
34,7,punt,0.030303030303030304
34,8,field_goal,0.8421052631578947
34,8,go_for_it,0.15789473684210525
34,9,field_goal,0.6875
34,9,go_for_it,0.25
34,9,punt,0.0625
34,10,field_goal,0.8461538461538461
34,10,go_for_it,0.15384615384615385
34,11,field_goal,0.6666666666666666
34,11,go_for_it,0.2222222222222222
34,11,punt,0.1111111111111111
34,12,field_goal,0.6666666666666666
34,12,go_for_it,0.16666666666666666
34,12,punt,0.16666666666666666
34,13,field_goal,0.8461538461538461
34,13,go_for_it,0.15384615384615385
34,14,field_goal,0.8888888888888888
34,14,go_for_it,0.1111111111111111
34,15,field_goal,0.7857142857142857
34,15,go_for_it,0.14285714285714285
34,15,punt,0.07142857142857142
34,16,field_goal,0.8333333333333334
34,16,go_for_it,0.16666666666666666
34,17,field_goal,0.75
34,17,punt,0.25
34,18,field_goal,1
34,19,field_goal,1
34,20,field_goal,0.5555555555555556
34,20,go_for_it,0.3333333333333333
34,20,punt,0.1111111111111111
34,21,field_goal,0.75
34,21,go_for_it,0.25
34,23,field_goal,0.6666666666666666
34,23,go_for_it,0.3333333333333333
34,24,field_goal,1
34,25,field_goal,1
34,28,field_goal,1
34,30,field_goal,1
35,1,field_goal,0.1044776119402985
35,1,go_for_it,0.8955223880597015
35,2,field_goal,0.30434782608695654
35,2,go_for_it,0.6739130434782609
35,2,punt,0.021739130434782608
35,3,field_goal,0.525
35,3,go_for_it,0.475
35,4,field_goal,0.7027027027027027
35,4,go_for_it,0.2972972972972973
35,5,field_goal,0.5777777777777777
35,5,go_for_it,0.3111111111111111
35,5,punt,0.1111111111111111
35,6,field_goal,0.6190476190476191
35,6,go_for_it,0.35714285714285715
35,6,punt,0.023809523809523808
35,7,field_goal,0.6551724137931034
35,7,go_for_it,0.27586206896551724
35,7,punt,0.06896551724137931
35,8,field_goal,0.6785714285714286
35,8,go_for_it,0.2857142857142857
35,8,punt,0.03571428571428571
35,9,field_goal,0.5925925925925926
35,9,go_for_it,0.2222222222222222
35,9,punt,0.18518518518518517
35,10,field_goal,0.6388888888888888
35,10,go_for_it,0.2777777777777778
35,10,punt,0.08333333333333333
35,11,field_goal,0.8125
35,11,go_for_it,0.0625
35,11,punt,0.125
35,12,field_goal,0.75
35,12,go_for_it,0.1875
35,12,punt,0.0625
35,13,field_goal,0.625
35,13,go_for_it,0.3125
35,13,punt,0.0625
35,14,field_goal,0.75
35,14,go_for_it,0.125
35,14,punt,0.125
35,15,field_goal,0.8
35,15,go_for_it,0.2
35,16,field_goal,0.875
35,16,punt,0.125
35,17,field_goal,0.7142857142857143
35,17,go_for_it,0.14285714285714285
35,17,punt,0.14285714285714285
35,18,field_goal,0.8333333333333334
35,18,go_for_it,0.16666666666666666
35,19,field_goal,0.6
35,19,go_for_it,0.2
35,19,punt,0.2
35,20,field_goal,0.7142857142857143
35,20,go_for_it,0.14285714285714285
35,20,punt,0.14285714285714285
35,21,go_for_it,1
35,22,field_goal,0.6
35,22,go_for_it,0.4
35,23,field_goal,1
35,24,field_goal,1
35,25,field_goal,0.5
35,25,go_for_it,0.25
35,25,punt,0.25
35,26,field_goal,1
36,1,field_goal,0.05333333333333334
36,1,go_for_it,0.92
36,1,punt,0.02666666666666667
36,2,field_goal,0.3055555555555556
36,2,go_for_it,0.6666666666666666
36,2,punt,0.027777777777777776
36,3,field_goal,0.3902439024390244
36,3,go_for_it,0.5853658536585366
36,3,punt,0.024390243902439025
36,4,field_goal,0.40540540540540543
36,4,go_for_it,0.5405405405405406
36,4,punt,0.05405405405405406
36,5,field_goal,0.5348837209302325
36,5,go_for_it,0.37209302325581395
36,5,punt,0.09302325581395349
36,6,field_goal,0.6046511627906976
36,6,go_for_it,0.3488372093023256
36,6,punt,0.046511627906976744
36,7,field_goal,0.425
36,7,go_for_it,0.375
36,7,punt,0.2
36,8,field_goal,0.4827586206896552
36,8,go_for_it,0.27586206896551724
36,8,punt,0.2413793103448276
36,9,field_goal,0.6666666666666666
36,9,go_for_it,0.25
36,9,punt,0.08333333333333333
36,10,field_goal,0.5555555555555556
36,10,go_for_it,0.3333333333333333
36,10,punt,0.1111111111111111
36,11,field_goal,0.3333333333333333
36,11,go_for_it,0.5
36,11,punt,0.16666666666666666
36,12,field_goal,0.7272727272727273
36,12,go_for_it,0.22727272727272727
36,12,punt,0.045454545454545456
36,13,field_goal,1
36,14,field_goal,0.6363636363636364
36,14,go_for_it,0.2727272727272727
36,14,punt,0.09090909090909091
36,15,field_goal,0.5
36,15,go_for_it,0.125
36,15,punt,0.375
36,16,field_goal,0.6666666666666666
36,16,go_for_it,0.1111111111111111
36,16,punt,0.2222222222222222
36,17,field_goal,0.2857142857142857
36,17,go_for_it,0.14285714285714285
36,17,punt,0.5714285714285714
36,18,field_goal,0.5
36,18,go_for_it,0.125
36,18,punt,0.375
36,19,field_goal,0.6666666666666666
36,19,punt,0.3333333333333333
36,20,field_goal,0.6666666666666666
36,20,go_for_it,0.3333333333333333
36,21,go_for_it,0.5
36,21,punt,0.5
36,22,field_goal,1
36,23,punt,1
36,24,go_for_it,1
36,25,go_for_it,1
36,26,field_goal,1
36,27,field_goal,1
36,31,field_goal,1
37,1,field_goal,0.046153846153846156
37,1,go_for_it,0.8769230769230769
37,1,punt,0.07692307692307693
37,2,field_goal,0.28125
37,2,go_for_it,0.65625
37,2,punt,0.0625
37,3,field_goal,0.32558139534883723
37,3,go_for_it,0.5581395348837209
37,3,punt,0.11627906976744186
37,4,field_goal,0.25
37,4,go_for_it,0.6388888888888888
37,4,punt,0.1111111111111111
37,5,field_goal,0.48148148148148145
37,5,go_for_it,0.4444444444444444
37,5,punt,0.07407407407407407
37,6,field_goal,0.5333333333333333
37,6,go_for_it,0.3333333333333333
37,6,punt,0.13333333333333333
37,7,field_goal,0.42857142857142855
37,7,go_for_it,0.25
37,7,punt,0.32142857142857145
37,8,field_goal,0.44
37,8,go_for_it,0.24
37,8,punt,0.32
37,9,field_goal,0.4
37,9,go_for_it,0.24
37,9,punt,0.36
37,10,field_goal,0.46153846153846156
37,10,go_for_it,0.2692307692307692
37,10,punt,0.2692307692307692
37,11,field_goal,0.5833333333333334
37,11,go_for_it,0.16666666666666666
37,11,punt,0.25
37,12,field_goal,0.5714285714285714
37,12,go_for_it,0.07142857142857142
37,12,punt,0.35714285714285715
37,13,field_goal,0.25
37,13,go_for_it,0.25
37,13,punt,0.5
37,14,field_goal,0.5555555555555556
37,14,go_for_it,0.2222222222222222
37,14,punt,0.2222222222222222
37,15,field_goal,0.2727272727272727
37,15,go_for_it,0.45454545454545453
37,15,punt,0.2727272727272727
37,16,field_goal,0.5
37,16,punt,0.5
37,17,field_goal,0.125
37,17,go_for_it,0.125
37,17,punt,0.75
37,18,field_goal,0.3333333333333333
37,18,go_for_it,0.3333333333333333
37,18,punt,0.3333333333333333
37,19,field_goal,0.5
37,19,go_for_it,0.5
37,20,field_goal,0.5
37,20,go_for_it,0.25
37,20,punt,0.25
37,21,field_goal,1
37,22,field_goal,0.5714285714285714
37,22,punt,0.42857142857142855
37,23,field_goal,1
37,24,field_goal,0.3333333333333333
37,24,go_for_it,0.3333333333333333
37,24,punt,0.3333333333333333
37,25,field_goal,1
37,32,go_for_it,1
38,1,field_goal,0.061224489795918366
38,1,go_for_it,0.9183673469387755
38,1,punt,0.02040816326530612
38,2,field_goal,0.13333333333333333
38,2,go_for_it,0.8
38,2,punt,0.06666666666666667
38,3,field_goal,0.11904761904761904
38,3,go_for_it,0.7857142857142857
38,3,punt,0.09523809523809523
38,4,field_goal,0.14285714285714285
38,4,go_for_it,0.6857142857142857
38,4,punt,0.17142857142857143
38,5,field_goal,0.18421052631578946
38,5,go_for_it,0.6578947368421053
38,5,punt,0.15789473684210525
38,6,field_goal,0.3055555555555556
38,6,go_for_it,0.4444444444444444
38,6,punt,0.25
38,7,field_goal,0.15151515151515152
38,7,go_for_it,0.3939393939393939
38,7,punt,0.45454545454545453
38,8,field_goal,0.28125
38,8,go_for_it,0.3125
38,8,punt,0.40625
38,9,field_goal,0.34615384615384615
38,9,go_for_it,0.3076923076923077
38,9,punt,0.34615384615384615
38,10,field_goal,0.3181818181818182
38,10,go_for_it,0.3181818181818182
38,10,punt,0.36363636363636365
38,11,field_goal,0.21428571428571427
38,11,go_for_it,0.42857142857142855
38,11,punt,0.35714285714285715
38,12,field_goal,0.375
38,12,go_for_it,0.125
38,12,punt,0.5
38,13,field_goal,0.23076923076923078
38,13,go_for_it,0.38461538461538464
38,13,punt,0.38461538461538464
38,14,field_goal,0.3076923076923077
38,14,go_for_it,0.3076923076923077
38,14,punt,0.38461538461538464
38,15,field_goal,0.3076923076923077
38,15,go_for_it,0.38461538461538464
38,15,punt,0.3076923076923077
38,16,field_goal,0.42857142857142855
38,16,go_for_it,0.2857142857142857
38,16,punt,0.2857142857142857
38,17,field_goal,0.18181818181818182
38,17,go_for_it,0.2727272727272727
38,17,punt,0.5454545454545454
38,18,field_goal,0.25
38,18,go_for_it,0.25
38,18,punt,0.5
38,19,field_goal,0.2857142857142857
38,19,go_for_it,0.14285714285714285
38,19,punt,0.5714285714285714
38,20,field_goal,0.25
38,20,go_for_it,0.25
38,20,punt,0.5
38,21,field_goal,0.3333333333333333
38,21,punt,0.6666666666666666
38,22,punt,1
38,24,field_goal,0.5
38,24,punt,0.5
38,25,punt,1
38,27,punt,1
38,28,field_goal,1
38,30,punt,1
39,1,field_goal,0.03125
39,1,go_for_it,0.921875
39,1,punt,0.046875
39,2,field_goal,0.11538461538461539
39,2,go_for_it,0.7692307692307693
39,2,punt,0.11538461538461539
39,3,field_goal,0.058823529411764705
39,3,go_for_it,0.6764705882352942
39,3,punt,0.2647058823529412
39,4,field_goal,0.06976744186046512
39,4,go_for_it,0.5581395348837209
39,4,punt,0.37209302325581395
39,5,field_goal,0.075
39,5,go_for_it,0.7
39,5,punt,0.225
39,6,field_goal,0.16666666666666666
39,6,go_for_it,0.5833333333333334
39,6,punt,0.25
39,7,field_goal,0.23076923076923078
39,7,go_for_it,0.46153846153846156
39,7,punt,0.3076923076923077
39,8,field_goal,0.09523809523809523
39,8,go_for_it,0.23809523809523808
39,8,punt,0.6666666666666666
39,9,field_goal,0.28888888888888886
39,9,go_for_it,0.17777777777777778
39,9,punt,0.5333333333333333
39,10,field_goal,0.20588235294117646
39,10,go_for_it,0.23529411764705882
39,10,punt,0.5588235294117647
39,11,field_goal,0.08333333333333333
39,11,go_for_it,0.25
39,11,punt,0.6666666666666666
39,12,field_goal,0.1
39,12,go_for_it,0.1
39,12,punt,0.8
39,13,field_goal,0.2222222222222222
39,13,go_for_it,0.1111111111111111
39,13,punt,0.6666666666666666
39,14,field_goal,0.14285714285714285
39,14,punt,0.8571428571428571
39,15,field_goal,0.15384615384615385
39,15,go_for_it,0.3076923076923077
39,15,punt,0.5384615384615384
39,16,field_goal,0.25
39,16,go_for_it,0.1875
39,16,punt,0.5625
39,17,field_goal,0.14285714285714285
39,17,go_for_it,0.14285714285714285
39,17,punt,0.7142857142857143
39,18,field_goal,0.125
39,18,go_for_it,0.125
39,18,punt,0.75
39,19,punt,1
39,20,go_for_it,1
39,21,field_goal,0.5
39,21,go_for_it,0.16666666666666666
39,21,punt,0.3333333333333333
39,22,field_goal,0.5
39,22,go_for_it,0.25
39,22,punt,0.25
39,23,go_for_it,1
39,24,punt,1
39,25,punt,1
39,26,punt,1
39,30,punt,1
39,31,punt,1
39,32,field_goal,1
40,1,field_goal,0.045454545454545456
40,1,go_for_it,0.9242424242424242
40,1,punt,0.030303030303030304
40,2,go_for_it,0.7714285714285715
40,2,punt,0.22857142857142856
40,3,field_goal,0.06521739130434782
40,3,go_for_it,0.5869565217391305
40,3,punt,0.34782608695652173
40,4,field_goal,0.10810810810810811
40,4,go_for_it,0.5135135135135135
40,4,punt,0.3783783783783784
40,5,field_goal,0.05660377358490566
40,5,go_for_it,0.4339622641509434
40,5,punt,0.5094339622641509
40,6,field_goal,0.05263157894736842
40,6,go_for_it,0.42105263157894735
40,6,punt,0.5263157894736842
40,7,field_goal,0.06666666666666667
40,7,go_for_it,0.3111111111111111
40,7,punt,0.6222222222222222
40,8,field_goal,0.037037037037037035
40,8,go_for_it,0.2222222222222222
40,8,punt,0.7407407407407407
40,9,go_for_it,0.28
40,9,punt,0.72
40,10,field_goal,0.13043478260869565
40,10,go_for_it,0.2391304347826087
40,10,punt,0.6304347826086957
40,11,field_goal,0.15
40,11,go_for_it,0.25
40,11,punt,0.6
40,12,field_goal,0.06666666666666667
40,12,go_for_it,0.26666666666666666
40,12,punt,0.6666666666666666
40,13,go_for_it,0.18181818181818182
40,13,punt,0.8181818181818182
40,14,field_goal,0.18181818181818182
40,14,go_for_it,0.09090909090909091
40,14,punt,0.7272727272727273
40,15,field_goal,0.15384615384615385
40,15,go_for_it,0.15384615384615385
40,15,punt,0.6923076923076923
40,16,go_for_it,0.17647058823529413
40,16,punt,0.8235294117647058
40,17,punt,1
40,18,punt,1
40,19,go_for_it,0.4
40,19,punt,0.6
40,20,field_goal,0.2
40,20,go_for_it,0.2
40,20,punt,0.6
40,21,punt,1
40,23,go_for_it,0.25
40,23,punt,0.75
40,24,punt,1
40,26,punt,1
40,27,punt,1
40,30,punt,1
40,32,punt,1
41,1,field_goal,0.014925373134328358
41,1,go_for_it,0.9402985074626866
41,1,punt,0.04477611940298507
41,2,go_for_it,0.8780487804878049
41,2,punt,0.12195121951219512
41,3,go_for_it,0.625
41,3,punt,0.375
41,4,field_goal,0.034482758620689655
41,4,go_for_it,0.3448275862068966
41,4,punt,0.6206896551724138
41,5,field_goal,0.02857142857142857
41,5,go_for_it,0.42857142857142855
41,5,punt,0.5428571428571428
41,6,go_for_it,0.32432432432432434
41,6,punt,0.6756756756756757
41,7,field_goal,0.029411764705882353
41,7,go_for_it,0.35294117647058826
41,7,punt,0.6176470588235294
41,8,field_goal,0.047619047619047616
41,8,go_for_it,0.14285714285714285
41,8,punt,0.8095238095238095
41,9,go_for_it,0.13636363636363635
41,9,punt,0.8636363636363636
41,10,field_goal,0.06976744186046512
41,10,go_for_it,0.3023255813953488
41,10,punt,0.627906976744186
41,11,field_goal,0.06666666666666667
41,11,go_for_it,0.3333333333333333
41,11,punt,0.6
41,12,field_goal,0.058823529411764705
41,12,go_for_it,0.23529411764705882
41,12,punt,0.7058823529411765
41,13,punt,1
41,14,field_goal,0.09090909090909091
41,14,go_for_it,0.09090909090909091
41,14,punt,0.8181818181818182
41,15,field_goal,0.1111111111111111
41,15,go_for_it,0.2222222222222222
41,15,punt,0.6666666666666666
41,16,go_for_it,0.3333333333333333
41,16,punt,0.6666666666666666
41,17,field_goal,0.16666666666666666
41,17,go_for_it,0.16666666666666666
41,17,punt,0.6666666666666666
41,18,go_for_it,0.2222222222222222
41,18,punt,0.7777777777777778
41,19,punt,1
41,20,field_goal,0.125
41,20,punt,0.875
41,21,go_for_it,0.5
41,21,punt,0.5
41,22,punt,1
41,23,field_goal,0.2
41,23,punt,0.8
41,25,go_for_it,1
41,26,punt,1
41,27,punt,1
41,29,punt,1
42,1,go_for_it,0.9310344827586207
42,1,punt,0.06896551724137931
42,2,go_for_it,0.7021276595744681
42,2,punt,0.2978723404255319
42,3,field_goal,0.06060606060606061
42,3,go_for_it,0.42424242424242425
42,3,punt,0.5151515151515151
42,4,field_goal,0.023809523809523808
42,4,go_for_it,0.5238095238095238
42,4,punt,0.4523809523809524
42,5,go_for_it,0.4
42,5,punt,0.6
42,6,go_for_it,0.2857142857142857
42,6,punt,0.7142857142857143
42,7,go_for_it,0.21052631578947367
42,7,punt,0.7894736842105263
42,8,go_for_it,0.2571428571428571
42,8,punt,0.7428571428571429
42,9,field_goal,0.03125
42,9,go_for_it,0.1875
42,9,punt,0.78125
42,10,field_goal,0.08695652173913043
42,10,go_for_it,0.30434782608695654
42,10,punt,0.6086956521739131
42,11,field_goal,0.09523809523809523
42,11,go_for_it,0.2857142857142857
42,11,punt,0.6190476190476191
42,12,go_for_it,0.08333333333333333
42,12,punt,0.9166666666666666
42,13,go_for_it,0.15
42,13,punt,0.85
42,14,go_for_it,0.1111111111111111
42,14,punt,0.8888888888888888
42,15,field_goal,0.14285714285714285
42,15,go_for_it,0.2857142857142857
42,15,punt,0.5714285714285714
42,16,punt,1
42,17,punt,1
42,18,go_for_it,0.1111111111111111
42,18,punt,0.8888888888888888
42,19,field_goal,0.2
42,19,go_for_it,0.4
42,19,punt,0.4
42,20,field_goal,0.16666666666666666
42,20,go_for_it,0.3333333333333333
42,20,punt,0.5
42,21,punt,1
42,22,punt,1
42,23,go_for_it,0.5
42,23,punt,0.5
42,24,field_goal,0.3333333333333333
42,24,punt,0.6666666666666666
42,25,punt,1
42,27,go_for_it,0.6666666666666666
42,27,punt,0.3333333333333333
42,28,punt,1
42,29,punt,1
42,30,punt,1
42,31,field_goal,0.5
42,31,punt,0.5
42,32,punt,1
43,1,go_for_it,0.8363636363636363
43,1,punt,0.16363636363636364
43,2,field_goal,0.02631578947368421
43,2,go_for_it,0.631578947368421
43,2,punt,0.34210526315789475
43,3,go_for_it,0.4864864864864865
43,3,punt,0.5135135135135135
43,4,go_for_it,0.42105263157894735
43,4,punt,0.5789473684210527
43,5,go_for_it,0.4186046511627907
43,5,punt,0.5813953488372093
43,6,go_for_it,0.21621621621621623
43,6,punt,0.7837837837837838
43,7,go_for_it,0.14285714285714285
43,7,punt,0.8571428571428571
43,8,go_for_it,0.2903225806451613
43,8,punt,0.7096774193548387
43,9,go_for_it,0.3157894736842105
43,9,punt,0.6842105263157895
43,10,field_goal,0.05714285714285714
43,10,go_for_it,0.2
43,10,punt,0.7428571428571429
43,11,go_for_it,0.19047619047619047
43,11,punt,0.8095238095238095
43,12,go_for_it,0.3125
43,12,punt,0.6875
43,13,field_goal,0.125
43,13,punt,0.875
43,14,go_for_it,0.21428571428571427
43,14,punt,0.7857142857142857
43,15,field_goal,0.08333333333333333
43,15,go_for_it,0.16666666666666666
43,15,punt,0.75
43,16,go_for_it,0.16666666666666666
43,16,punt,0.8333333333333334
43,17,go_for_it,0.3333333333333333
43,17,punt,0.6666666666666666
43,18,go_for_it,0.2222222222222222
43,18,punt,0.7777777777777778
43,19,punt,1
43,20,punt,1
43,21,punt,1
43,22,field_goal,0.16666666666666666
43,22,go_for_it,0.16666666666666666
43,22,punt,0.6666666666666666
43,23,field_goal,0.16666666666666666
43,23,punt,0.8333333333333334
43,25,punt,1
43,32,punt,1
44,1,go_for_it,0.8727272727272727
44,1,punt,0.12727272727272726
44,2,go_for_it,0.6122448979591837
44,2,punt,0.3877551020408163
44,3,go_for_it,0.375
44,3,punt,0.625
44,4,field_goal,0.022727272727272728
44,4,go_for_it,0.4318181818181818
44,4,punt,0.5454545454545454
44,5,go_for_it,0.3137254901960784
44,5,punt,0.6862745098039216
44,6,go_for_it,0.175
44,6,punt,0.825
44,7,go_for_it,0.12121212121212122
44,7,punt,0.8787878787878788
44,8,go_for_it,0.26666666666666666
44,8,punt,0.7333333333333333
44,9,field_goal,0.029411764705882353
44,9,go_for_it,0.058823529411764705
44,9,punt,0.9117647058823529
44,10,field_goal,0.024390243902439025
44,10,go_for_it,0.21951219512195122
44,10,punt,0.7560975609756098
44,11,field_goal,0.058823529411764705
44,11,go_for_it,0.17647058823529413
44,11,punt,0.7647058823529411
44,12,go_for_it,0.07142857142857142
44,12,punt,0.9285714285714286
44,13,punt,1
44,14,punt,1
44,15,go_for_it,0.08333333333333333
44,15,punt,0.9166666666666666
44,16,go_for_it,0.1111111111111111
44,16,punt,0.8888888888888888
44,17,punt,1
44,18,punt,1
44,19,go_for_it,0.2
44,19,punt,0.8
44,20,go_for_it,0.2
44,20,punt,0.8
44,21,punt,1
44,22,go_for_it,0.3333333333333333
44,22,punt,0.6666666666666666
44,23,punt,1
44,24,punt,1
44,25,punt,1
44,26,punt,1
44,28,punt,1
45,1,go_for_it,0.8918918918918919
45,1,punt,0.10810810810810811
45,2,go_for_it,0.6363636363636364
45,2,punt,0.36363636363636365
45,3,field_goal,0.023809523809523808
45,3,go_for_it,0.35714285714285715
45,3,punt,0.6190476190476191
45,4,go_for_it,0.3902439024390244
45,4,punt,0.6097560975609756
45,5,go_for_it,0.36585365853658536
45,5,punt,0.6341463414634146
45,6,go_for_it,0.26666666666666666
45,6,punt,0.7333333333333333
45,7,field_goal,0.02702702702702703
45,7,go_for_it,0.13513513513513514
45,7,punt,0.8378378378378378
45,8,go_for_it,0.08823529411764706
45,8,punt,0.9117647058823529
45,9,go_for_it,0.23684210526315788
45,9,punt,0.7631578947368421
45,10,field_goal,0.04878048780487805
45,10,go_for_it,0.07317073170731707
45,10,punt,0.8780487804878049
45,11,go_for_it,0.125
45,11,punt,0.875
45,12,punt,1
45,13,go_for_it,0.16666666666666666
45,13,punt,0.8333333333333334
45,14,punt,1
45,15,go_for_it,0.1
45,15,punt,0.9
45,16,field_goal,0.125
45,16,go_for_it,0.125
45,16,punt,0.75
45,17,go_for_it,0.1111111111111111
45,17,punt,0.8888888888888888
45,18,go_for_it,0.25
45,18,punt,0.75
45,19,punt,1
45,20,go_for_it,0.2
45,20,punt,0.8
45,21,punt,1
45,22,go_for_it,0.5
45,22,punt,0.5
45,23,punt,1
45,24,punt,1
45,25,go_for_it,0.3333333333333333
45,25,punt,0.6666666666666666
45,26,go_for_it,0.5
45,26,punt,0.5
45,27,punt,1
45,29,punt,1
45,30,punt,1
45,33,punt,1
46,1,field_goal,0.0196078431372549
46,1,go_for_it,0.7647058823529411
46,1,punt,0.21568627450980393
46,2,go_for_it,0.5789473684210527
46,2,punt,0.42105263157894735
46,3,go_for_it,0.45454545454545453
46,3,punt,0.5454545454545454
46,4,go_for_it,0.4642857142857143
46,4,punt,0.5357142857142857
46,5,field_goal,0.03125
46,5,go_for_it,0.125
46,5,punt,0.84375
46,6,go_for_it,0.1282051282051282
46,6,punt,0.8717948717948718
46,7,go_for_it,0.05405405405405406
46,7,punt,0.9459459459459459
46,8,go_for_it,0.20833333333333334
46,8,punt,0.7916666666666666
46,9,go_for_it,0.14285714285714285
46,9,punt,0.8571428571428571
46,10,go_for_it,0.15151515151515152
46,10,punt,0.8484848484848485
46,11,go_for_it,0.26666666666666666
46,11,punt,0.7333333333333333
46,12,field_goal,0.045454545454545456
46,12,go_for_it,0.09090909090909091
46,12,punt,0.8636363636363636
46,13,go_for_it,0.2222222222222222
46,13,punt,0.7777777777777778
46,14,go_for_it,0.3333333333333333
46,14,punt,0.6666666666666666
46,15,go_for_it,0.17647058823529413
46,15,punt,0.8235294117647058
46,16,punt,1
46,17,go_for_it,0.3333333333333333
46,17,punt,0.6666666666666666
46,18,punt,1
46,19,go_for_it,0.2
46,19,punt,0.8
46,20,field_goal,0.1
46,20,go_for_it,0.2
46,20,punt,0.7
46,21,go_for_it,0.3333333333333333
46,21,punt,0.6666666666666666
46,22,punt,1
46,23,punt,1
46,24,punt,1
46,25,punt,1
46,26,punt,1
46,28,punt,1
46,29,punt,1
46,30,punt,1
46,35,go_for_it,1
47,1,go_for_it,0.7692307692307693
47,1,punt,0.23076923076923078
47,2,go_for_it,0.475
47,2,punt,0.525
47,3,go_for_it,0.3448275862068966
47,3,punt,0.6551724137931034
47,4,go_for_it,0.3333333333333333
47,4,punt,0.6666666666666666
47,5,go_for_it,0.2727272727272727
47,5,punt,0.7272727272727273
47,6,go_for_it,0.18421052631578946
47,6,punt,0.8157894736842105
47,7,field_goal,0.02857142857142857
47,7,go_for_it,0.08571428571428572
47,7,punt,0.8857142857142857
47,8,go_for_it,0.13333333333333333
47,8,punt,0.8666666666666667
47,9,go_for_it,0.06060606060606061
47,9,punt,0.9393939393939394
47,10,field_goal,0.029411764705882353
47,10,go_for_it,0.058823529411764705
47,10,punt,0.9117647058823529
47,11,go_for_it,0.35714285714285715
47,11,punt,0.6428571428571429
47,12,go_for_it,0.11538461538461539
47,12,punt,0.8846153846153846
47,13,go_for_it,0.16666666666666666
47,13,punt,0.8333333333333334
47,14,go_for_it,0.08333333333333333
47,14,punt,0.9166666666666666
47,15,go_for_it,0.18181818181818182
47,15,punt,0.8181818181818182
47,16,punt,1
47,17,go_for_it,0.2
47,17,punt,0.8
47,18,go_for_it,0.3333333333333333
47,18,punt,0.6666666666666666
47,19,field_goal,0.16666666666666666
47,19,punt,0.8333333333333334
47,20,punt,1
